iter	MultiClass
248	1.655342776
249	1.654919544
250	1.654500486
251	1.654080415
252	1.653661559
253	1.653242178
254	1.652829468
255	1.652411285
256	1.651995376
257	1.651579858
258	1.651167746
259	1.650755008
260	1.650342831
261	1.649932558
262	1.649525003
263	1.649113901
264	1.648705381
265	1.648294723
266	1.647886511
267	1.647481835
268	1.647075529
269	1.646665878
270	1.646265075
271	1.645863083
272	1.645458813
273	1.645057105
274	1.644653975
275	1.644255457
276	1.643852844
277	1.643455266
278	1.643058735
279	1.642663047
280	1.642268755
281	1.641872472
282	1.641471066
283	1.641077752
284	1.640686006
285	1.6402894
286	1.639894626
287	1.639506883
288	1.639115884
289	1.638723144
290	1.638337984
291	1.637948945
292	1.63756141
293	1.637175124
294	1.63679298
295	1.636406448
296	1.636023059
297	1.635639139
298	1.635256147
299	1.634874892
300	1.634493418
301	1.634110702
302	1.633725072
303	1.633346935
304	1.632972084
305	1.632595093
306	1.632216488
307	1.631838319
308	1.631459309
309	1.631084639
310	1.630710437
311	1.630339045
312	1.629966435
313	1.629592816
314	1.629219915
315	1.628847697
316	1.628478407
317	1.628110573
318	1.627742736
319	1.627374134
320	1.627004669
321	1.626637296
322	1.626269601
323	1.625903457
324	1.625537595
325	1.625171377
326	1.624804127
327	1.624445846
328	1.624079098
329	1.623717324
330	1.62335504
331	1.622995086
332	1.622634989
333	1.622277993
334	1.621918343
335	1.621564446
336	1.62120645
337	1.620850808
338	1.620494503
339	1.620138814
340	1.619782103
341	1.619428122
342	1.619073735
343	1.618722019
344	1.618368936
345	1.618014468
346	1.617663117
347	1.617308893
348	1.616954822
349	1.616604289
350	1.616252713
351	1.615901196
352	1.615553924
353	1.615208874
354	1.614862966
355	1.61451593
356	1.614172078
357	1.613824922
358	1.613481921
359	1.613139067
360	1.612796886
361	1.612456711
362	1.612114001
363	1.611775524
364	1.611439467
365	1.611103666
366	1.610762541
367	1.61042212
368	1.610083829
369	1.609749547
370	1.60941372
371	1.609074686
372	1.608740473
373	1.608404925
374	1.608072738
375	1.60774109
376	1.607405426
377	1.607070889
378	1.606736853
379	1.606407185
380	1.606073583
381	1.605743978
382	1.605411055
383	1.605084694
384	1.604756193
385	1.604424974
386	1.604101238
387	1.603775069
388	1.603450323
389	1.603121032
390	1.602801118
391	1.602476091
392	1.602153268
393	1.601833982
394	1.601511769
395	1.601192136
396	1.60087057
397	1.600550816
398	1.600230386
399	1.599910515
400	1.599594963
401	1.599278173
402	1.598959974
403	1.598645358
404	1.598326735
405	1.598012267
406	1.597697222
407	1.597382802
408	1.597073007
409	1.59675932
410	1.596445263
411	1.59613166
412	1.595818418
413	1.595508394
414	1.595197097
415	1.594884994
416	1.594573041
417	1.594263631
418	1.593956062
419	1.593647543
420	1.593337231
421	1.59303057
422	1.592723009
423	1.592415786
424	1.592108201
425	1.591799389
426	1.591494593
427	1.591190674
428	1.590887802
429	1.590583454
430	1.590284642
431	1.589983614
432	1.589683691
433	1.589384466
434	1.589084035
435	1.588779561
436	1.588481625
437	1.588185218
438	1.587886902
439	1.587587637
440	1.587292231
441	1.586991834
442	1.586698789
443	1.586401944
444	1.586105174
445	1.585809365
446	1.585516139
447	1.585223365
448	1.584929298
449	1.584636127
450	1.584342043
451	1.584051085
452	1.583761625
453	1.583469764
454	1.583177358
455	1.582885368
456	1.582594136
457	1.582302232
458	1.582012619
459	1.581722328
460	1.581435282
461	1.581150268
462	1.580862446
463	1.580575122
464	1.58028842
465	1.58000164
466	1.57971591
467	1.579431437
468	1.579148445
469	1.578863236
470	1.578578601
471	1.578296341
472	1.578016015
473	1.577735224
474	1.57745682
475	1.577180065
476	1.57689864
477	1.57661568
478	1.57634025
479	1.576059895
480	1.575781188
481	1.57550657
482	1.575226434
483	1.574953172
484	1.574675811
485	1.574402128
486	1.574123154
487	1.573848358
488	1.573575644
489	1.573302818
490	1.573030692
491	1.572755852
492	1.572482995
493	1.572209592
494	1.57193986
495	1.571669096
496	1.571396433
497	1.571129115
498	1.570862739
499	1.570593745
500	1.570324921
501	1.570058543
502	1.569788528
503	1.569523193
504	1.569255452
505	1.568986572
506	1.568723087
507	1.568454298
508	1.568190822
509	1.567925641
510	1.567664388
511	1.567402295
512	1.567139454
513	1.566874749
514	1.566613345
515	1.566351436
516	1.566088965
517	1.565825626
518	1.565565616
519	1.565308006
520	1.565045987
521	1.564785104
522	1.564522462
523	1.56426548
524	1.564005502
525	1.56374758
526	1.563490536
527	1.563231405
528	1.562972753
529	1.562716762
530	1.5624624
531	1.562203485
532	1.56194769
533	1.561692652
534	1.56143906
535	1.56118843
536	1.560936287
537	1.560684299
538	1.560433714
539	1.56018071
540	1.559924671
541	1.559676281
542	1.559425804
543	1.559175007
544	1.558928154
545	1.558678527
546	1.558430084
547	1.558179606
548	1.557933551
549	1.557685987
550	1.557437275
551	1.557189277
552	1.556944488
553	1.556700821
554	1.556457566
555	1.556214869
556	1.555970937
557	1.555727201
558	1.555483383
559	1.555239191
560	1.55499709
561	1.554753672
562	1.554512971
563	1.554273762
564	1.554033223
565	1.553791612
566	1.553548863
567	1.55331113
568	1.553068297
569	1.552830539
570	1.55259235
571	1.552353651
572	1.552115375
573	1.55188131
574	1.551643959
575	1.551407669
576	1.551169285
577	1.55093407
578	1.550696987
579	1.550463939
580	1.550233347
581	1.549998988
582	1.549769852
583	1.549536245
584	1.549303207
585	1.549070217
586	1.548836416
587	1.548603198
588	1.54837025
589	1.548137408
590	1.547904372
591	1.547673872
592	1.547444531
593	1.54721415
594	1.546985513
595	1.546756342
596	1.546528881
597	1.546296531
598	1.546067854
599	1.545839439
600	1.545608349
601	1.545382818
602	1.545156662
603	1.544930079
604	1.544705928
605	1.544477834
606	1.54425547
607	1.544028833
608	1.543803167
609	1.543579598
610	1.543356365
611	1.543130648
612	1.542905907
613	1.542682801
614	1.542461835
615	1.542239438
616	1.542016442
617	1.541796569
618	1.541573992
619	1.541355272
620	1.541133846
621	1.540910136
622	1.540691344
623	1.540475635
624	1.540253058
625	1.540031618
626	1.539808972
627	1.53958948
628	1.539374277
629	1.539159446
630	1.538942699
631	1.538726406
632	1.538509927
633	1.538297964
634	1.538083797
635	1.53787027
636	1.537657697
637	1.537442154
638	1.53722847
639	1.53701123
640	1.536797747
641	1.536584415
642	1.536371538
643	1.536157733
644	1.53594082
645	1.535729512
646	1.535517034
647	1.535308052
648	1.535094073
649	1.534883196
650	1.534672447
651	1.534460813
652	1.534251094
653	1.534041696
654	1.533833764
655	1.5336256
656	1.533416178
657	1.533210725
658	1.533003349
659	1.532797108
660	1.532589214
661	1.532383952
662	1.532178781
663	1.53197292
664	1.531762875
665	1.531558744
666	1.531352268
667	1.531147277
668	1.530941185
669	1.530736659
670	1.530531679
671	1.530330934
672	1.53012747
673	1.529925465
674	1.529722194
675	1.529521625
676	1.52932229
677	1.529120287
678	1.528918647
679	1.528714157
680	1.528513402
681	1.528314284
682	1.528116443
683	1.527918903
684	1.527718734
685	1.527521696
686	1.527321949
687	1.527125054
688	1.526928328
689	1.526732459
690	1.526533623
691	1.526335066
692	1.526138661
693	1.525942521
694	1.525750383
695	1.525556833
696	1.525361094
697	1.525166732
698	1.524973278
699	1.5247827
700	1.524589998
701	1.524394739
702	1.52420041
703	1.524007313
704	1.523814876
705	1.523623628
706	1.523429813
707	1.523236424
708	1.52304542
709	1.522854256
710	1.522661828
711	1.522469603
712	1.522279066
713	1.522089932
714	1.521898516
715	1.521711218
716	1.521523406
717	1.521334314
718	1.521144894
719	1.520957725
720	1.520770446
721	1.520582566
722	1.520399137
723	1.520210894
724	1.520028341
725	1.519844727
726	1.519658336
727	1.519474745
728	1.519287352
729	1.519101403
730	1.51891732
731	1.518735482
732	1.51854837
733	1.518363812
734	1.518182082
735	1.517995813
736	1.517812451
737	1.517629813
738	1.51744914
739	1.517265402
740	1.517081854
741	1.516897776
742	1.516715223
743	1.516535521
744	1.516356678
745	1.516177479
746	1.515996059
747	1.515816889
748	1.515635998
749	1.515459873
750	1.515277084
751	1.515097886
752	1.514922704
753	1.514741758
754	1.514563533
755	1.514387618
756	1.514206589
757	1.514031959
758	1.513857023
759	1.51367912
760	1.513503153
761	1.513328106
762	1.513148695
763	1.512972053
764	1.512794891
765	1.512618771
766	1.512441359
767	1.512265572
768	1.512090123
769	1.511918633
770	1.511744995
771	1.511570126
772	1.511401631
773	1.511226671
774	1.511059167
775	1.510887573
776	1.510713276
777	1.51054138
778	1.510367262
779	1.510194923
780	1.510023603
781	1.509854661
782	1.509686131
783	1.509515449
784	1.509343569
785	1.509173838
786	1.509003427
787	1.50883526
788	1.508668675
789	1.508501943
790	1.508334063
791	1.508163861
792	1.507994616
793	1.507825344
794	1.507657792
795	1.507491614
796	1.507322369
797	1.507155886
798	1.506989303
799	1.506824967
800	1.506658755
801	1.506494121
802	1.506329854
803	1.506164036
804	1.505999007
805	1.505837235
806	1.505672605
807	1.505507582
808	1.505344523
809	1.505183251
810	1.505018462
811	1.504852842
812	1.504690326
813	1.504527544
814	1.504366439
815	1.504204545
816	1.504041408
817	1.503877834
818	1.503715546
819	1.5035592
820	1.503394745
821	1.503232428
822	1.50306926
823	1.502908028
824	1.502749226
825	1.502587159
826	1.502428639
827	1.502270061
828	1.50211027
829	1.501953911
830	1.501791955
831	1.501633262
832	1.50147427
833	1.501317011
834	1.501162077
835	1.501003261
836	1.500847064
837	1.500689678
838	1.500535042
839	1.500378714
840	1.500219429
841	1.500063732
842	1.499909863
843	1.499750524
844	1.499594806
845	1.4994402
846	1.499285286
847	1.499130444
848	1.498976061
849	1.498821195
850	1.49866556
851	1.498509583
852	1.498354601
853	1.498202322
854	1.498049159
855	1.497897993
856	1.497744893
857	1.497592943
858	1.497438901
859	1.497287518
860	1.497137933
861	1.496984516
862	1.49683223
863	1.496681533
864	1.496530766
865	1.496378743
866	1.496227098
867	1.4960762
868	1.495925877
869	1.495777101
870	1.495626983
871	1.495478846
872	1.495329656
873	1.495179703
874	1.495030329
875	1.494882505
876	1.494734937
877	1.49458743
878	1.494438187
879	1.494288381
880	1.49414031
881	1.493994324
882	1.49384649
883	1.493699182
884	1.49355342
885	1.493408698
886	1.493263518
887	1.493115201
888	1.492970207
889	1.492824157
890	1.492682439
891	1.492536661
892	1.492392382
893	1.492249673
894	1.492106182
895	1.491962595
896	1.491817312
897	1.491674079
898	1.491530486
899	1.491389474
900	1.491245051
901	1.491099027
902	1.490953491
903	1.490812901
904	1.490672946
905	1.490531523
906	1.490389738
907	1.490248462
908	1.49010557
909	1.489960546
910	1.489819223
911	1.48967748
912	1.489536528
913	1.489396509
914	1.489256222
915	1.489116188
916	1.488974225
917	1.488835214
918	1.488694735
919	1.488556024
920	1.488416058
921	1.488277533
922	1.48813864
923	1.487998448
924	1.487862044
925	1.487726497
926	1.487588139
927	1.487451763
928	1.487315955
929	1.487180067
930	1.487042102
931	1.486905043
932	1.486769219
933	1.486632861
934	1.486496856
935	1.486361187
936	1.486225293
937	1.486089636
938	1.485954633
939	1.485823231
940	1.485686383
941	1.485552138
942	1.485416863
943	1.485281835
944	1.485144877
945	1.485009965
946	1.484876905
947	1.484747286
948	1.484614972
949	1.484481216
950	1.484349595
951	1.484216226
952	1.484085544
953	1.483950358
954	1.483818157
955	1.483687192
956	1.483555793
957	1.483425067
958	1.483293107
959	1.48316375
960	1.483033533
961	1.482901132
962	1.482772819
963	1.482644863
964	1.482514472
965	1.482384116
966	1.482257296
967	1.482127738
968	1.481997925
969	1.481869496
970	1.481741108
971	1.481608582
972	1.481476945
973	1.481352038
974	1.481225019
975	1.481099844
976	1.480972803
977	1.480844015
978	1.480717811
979	1.480589945
980	1.48046143
981	1.480335626
982	1.480208825
983	1.480084508
984	1.479959089
985	1.479833755
986	1.479707498
987	1.479581731
988	1.479455453
989	1.47933163
990	1.479205431
991	1.479079398
992	1.478956134
993	1.478829535
994	1.478704862
995	1.478580643
996	1.478457478
997	1.478333395
998	1.478210701
999	1.478088659
1000	1.47796439
1001	1.477844916
1002	1.477721278
1003	1.477597806
1004	1.477474454
1005	1.477354649
1006	1.477235105
1007	1.477113004
1008	1.476994806
1009	1.47687554
1010	1.476754506
1011	1.476633468
1012	1.476509317
1013	1.476389134
1014	1.476270092
1015	1.47614935
1016	1.47602915
1017	1.475908517
1018	1.475787222
1019	1.475667529
1020	1.475548969
1021	1.475430785
1022	1.475309978
1023	1.475191023
1024	1.475070305
1025	1.474954343
1026	1.474838121
1027	1.474717805
1028	1.474598785
1029	1.474482344
1030	1.47436509
1031	1.474249733
1032	1.474132062
1033	1.474013271
1034	1.473895153
1035	1.473779801
1036	1.47366316
1037	1.473543035
1038	1.473425904
1039	1.473309949
1040	1.473190939
1041	1.473075517
1042	1.472961426
1043	1.472844825
1044	1.472729781
1045	1.472614671
1046	1.472500264
1047	1.472386208
1048	1.472269528
1049	1.472154741
1050	1.472039327
1051	1.471924404
1052	1.471811739
1053	1.471698631
1054	1.471584481
1055	1.471468589
1056	1.471353086
1057	1.471241678
1058	1.47112691
1059	1.471013341
1060	1.470901695
1061	1.470787488
1062	1.470676585
1063	1.47056792
1064	1.4704553
1065	1.470342883
1066	1.470230783
1067	1.470120319
1068	1.470008933
1069	1.469897982
1070	1.469787145
1071	1.469678647
1072	1.46956788
1073	1.469456977
1074	1.46934558
1075	1.46923747
1076	1.469128244
1077	1.469018431
1078	1.468910015
1079	1.468800564
1080	1.468690525
1081	1.468584925
1082	1.468477437
1083	1.468369095
1084	1.468262052
1085	1.468153325
1086	1.468042936
1087	1.467933952
1088	1.467826013
1089	1.467718821
1090	1.467611184
1091	1.467503974
1092	1.467395626
1093	1.46728754
1094	1.467180598
1095	1.467073981
1096	1.466967475
1097	1.46686118
1098	1.466755473
1099	1.466650425
1100	1.466543586
1101	1.466438437
1102	1.466331419
1103	1.466224253
1104	1.466117389
1105	1.466013823
1106	1.465910116
1107	1.465805174
1108	1.465700354
1109	1.465595575
1110	1.465489462
1111	1.465381155
1112	1.465277192
1113	1.465170124
1114	1.465066881
1115	1.464961562
1116	1.464860371
1117	1.464757751
1118	1.464655599
1119	1.464555289
1120	1.464450386
1121	1.464348986
1122	1.464247489
1123	1.464143129
1124	1.464043446
1125	1.46394118
1126	1.46383592
1127	1.463732716
1128	1.463633116
1129	1.463533251
1130	1.463430144
1131	1.463328429
1132	1.463226294
1133	1.463124835
1134	1.463024415
1135	1.462925494
1136	1.462826213
1137	1.462723711
1138	1.46262449
1139	1.462525743
1140	1.462425993
1141	1.462325426
1142	1.462225351
1143	1.462127308
1144	1.46202992
1145	1.461928742
1146	1.461829321
1147	1.461727582
1148	1.461629551
1149	1.461530718
1150	1.461433246
1151	1.461335549
1152	1.46123429
1153	1.461134301
1154	1.461036014
1155	1.46093819
1156	1.460840334
1157	1.460741037
1158	1.460643823
1159	1.460545086
1160	1.460448859
1161	1.460351267
1162	1.460251915
1163	1.460155039
1164	1.460056699
1165	1.4599596
1166	1.459864454
1167	1.459768539
1168	1.459670091
1169	1.459576035
1170	1.459479848
1171	1.45938229
1172	1.45928885
1173	1.45919424
1174	1.459099468
1175	1.459002727
1176	1.458906764
1177	1.458814812
1178	1.458720952
1179	1.45862675
1180	1.458532782
1181	1.458434702
1182	1.458340872
1183	1.458245711
1184	1.458150524
1185	1.458057313
1186	1.457965289
1187	1.457870713
1188	1.457775936
1189	1.457681542
1190	1.457590727
1191	1.45749666
1192	1.457404301
1193	1.457311046
1194	1.457219657
1195	1.457129777
1196	1.457039142
1197	1.456948526
1198	1.456855126
1199	1.456762071
1200	1.456670345
1201	1.456577956
1202	1.456488316
1203	1.456400069
1204	1.456310693
1205	1.456216954
1206	1.456124601
1207	1.45603447
1208	1.455944113
1209	1.45585274
1210	1.455761309
1211	1.455667205
1212	1.455574871
1213	1.45548592
1214	1.455393933
1215	1.455304925
1216	1.455213376
1217	1.455125497
1218	1.455035457
1219	1.454948466
1220	1.454858599
1221	1.454765023
1222	1.454674434
1223	1.454583658
1224	1.454493329
1225	1.454402494
1226	1.454310927
1227	1.454223268
1228	1.454136418
1229	1.454048235
1230	1.453959415
1231	1.453870948
1232	1.453783606
1233	1.453694537
1234	1.453607992
1235	1.453520033
1236	1.453432354
1237	1.453345693
1238	1.453258383
1239	1.453172047
1240	1.45308613
1241	1.45299917
1242	1.452914895
1243	1.452828414
1244	1.452742259
1245	1.452655402
1246	1.452567054
1247	1.452480514
1248	1.452392367
1249	1.452308629
1250	1.452222158
1251	1.45213598
1252	1.45205111
1253	1.451967594
1254	1.451882491
1255	1.451797409
1256	1.451714508
1257	1.451630135
1258	1.451544772
1259	1.451461137
1260	1.451375548
1261	1.451293977
1262	1.451207671
1263	1.451123761
1264	1.451040537
1265	1.450955426
1266	1.450870691
1267	1.450785473
1268	1.450702395
1269	1.450618418
1270	1.450535241
1271	1.450452521
1272	1.45036966
1273	1.450285204
1274	1.450202258
1275	1.450119167
1276	1.450036076
1277	1.449953692
1278	1.449871314
1279	1.449788091
1280	1.449706021
1281	1.449624283
1282	1.44954332
1283	1.449460262
1284	1.449379495
1285	1.449298217
1286	1.449216097
1287	1.449136367
1288	1.449055552
1289	1.448972646
1290	1.448889306
1291	1.448808
1292	1.448728393
1293	1.448648301
1294	1.448565991
1295	1.448485596
1296	1.448406391
1297	1.448326849
1298	1.448248785
1299	1.448169847
1300	1.448089502
1301	1.448011066
1302	1.447928357
1303	1.447849879
1304	1.447770337
1305	1.447691546
1306	1.447612492
1307	1.447533688
1308	1.44745562
1309	1.447378926
1310	1.447299916
1311	1.447221615
1312	1.447145954
1313	1.447066884
1314	1.446991107
1315	1.446911134
1316	1.44683372
1317	1.446752514
1318	1.446674904
1319	1.446595841
1320	1.446520056
1321	1.446442245
1322	1.446364399
1323	1.446287487
1324	1.44620952
1325	1.446130057
1326	1.446052494
1327	1.445975335
1328	1.445898137
1329	1.445821389
1330	1.445744945
1331	1.445668886
1332	1.445589401
1333	1.445514238
1334	1.445438064
1335	1.445360331
1336	1.445284436
1337	1.445208956
1338	1.445132621
1339	1.445057246
1340	1.44498071
1341	1.444902695
1342	1.444828546
1343	1.444754885
1344	1.444678426
1345	1.444604432
1346	1.44452689
1347	1.444452036
1348	1.444374618
1349	1.444299731
1350	1.444223425
1351	1.444151034
1352	1.444076014
1353	1.444001874
1354	1.443928909
1355	1.44385782
1356	1.443783888
1357	1.443712575
1358	1.443640405
1359	1.443567464
1360	1.4434946
1361	1.44341792
1362	1.443342927
1363	1.44327029
1364	1.443199993
1365	1.443128781
1366	1.443055143
1367	1.442981574
1368	1.442909418
1369	1.442837366
1370	1.442764173
1371	1.442692415
1372	1.442620758
1373	1.442549608
1374	1.442477047
1375	1.442405203
1376	1.442333284
1377	1.442260581
1378	1.442188673
1379	1.44211732
1380	1.442046171
1381	1.441975118
1382	1.441904333
1383	1.44183532
1384	1.441763272
1385	1.441692958
1386	1.441620747
1387	1.441548527
1388	1.441478471
1389	1.441406455
1390	1.4413371
1391	1.441267768
1392	1.441198277
1393	1.44112813
1394	1.441057218
1395	1.440987536
1396	1.440918761
1397	1.440849142
1398	1.440778374
1399	1.440710141
1400	1.44063734
1401	1.440566095
1402	1.440496782
1403	1.440424645
1404	1.440354414
1405	1.440287154
1406	1.440218598
1407	1.440149214
1408	1.44007991
1409	1.440012059
1410	1.439943258
1411	1.439874727
1412	1.439806089
1413	1.439737544
1414	1.439666376
1415	1.439597826
1416	1.439529934
1417	1.439461772
1418	1.439395887
1419	1.439330189
1420	1.43926219
1421	1.439195342
1422	1.439128755
1423	1.439062245
1424	1.438995827
1425	1.438929101
1426	1.438864301
1427	1.43879948
1428	1.438732499
1429	1.438667331
1430	1.438602875
1431	1.438534227
1432	1.438466095
1433	1.438400428
1434	1.438335103
1435	1.438266607
1436	1.438200808
1437	1.438135209
1438	1.438069734
1439	1.438004994
1440	1.437936177
1441	1.437870886
1442	1.437803811
1443	1.437737806
1444	1.437673897
1445	1.437609028
1446	1.437544591
1447	1.437480263
1448	1.437415034
1449	1.437351924
1450	1.43728695
1451	1.437220901
1452	1.437155301
1453	1.437089353
1454	1.437024256
1455	1.436960982
1456	1.436896971
1457	1.436833428
1458	1.436769748
1459	1.436705804
1460	1.436640246
1461	1.436578046
1462	1.436513438
1463	1.436449598
1464	1.436385601
1465	1.436323593
1466	1.436261015
1467	1.436199538
1468	1.436135772
1469	1.436073007
1470	1.436010073
1471	1.435946178
1472	1.435883884
1473	1.435821864
1474	1.435760138
1475	1.435695716
1476	1.435633705
1477	1.435570937
1478	1.43551091
1479	1.43545149
1480	1.43539067
1481	1.435330302
1482	1.435265531
1483	1.43520255
1484	1.435139789
1485	1.435075776
1486	1.435017471
1487	1.434956566
1488	1.434896656
1489	1.43483598
1490	1.434774151
1491	1.434714383
1492	1.434653718
1493	1.434593534
1494	1.434532784
1495	1.434471525
1496	1.434409692
1497	1.434350402
1498	1.434290088
1499	1.434229213
1500	1.434168951
1501	1.434109687
1502	1.434047429
1503	1.43398667
1504	1.433927548
1505	1.433866727
1506	1.433804965
1507	1.433745934
1508	1.433687133
1509	1.433630497
1510	1.433571113
1511	1.433509882
1512	1.433448767
1513	1.433388743
1514	1.433328808
1515	1.433270676
1516	1.433208491
1517	1.433150852
1518	1.433092743
1519	1.433033433
1520	1.432974736
1521	1.432916518
1522	1.432858256
1523	1.432800995
1524	1.432739549
1525	1.432680649
1526	1.432621882
1527	1.432564529
1528	1.432506348
1529	1.432448547
1530	1.432389717
1531	1.432330089
1532	1.432274077
1533	1.432217793
1534	1.432159527
1535	1.43210318
1536	1.432046746
1537	1.43199042
1538	1.431932754
1539	1.431872947
1540	1.43181568
1541	1.431757896
1542	1.431701053
1543	1.431644712
1544	1.431586329
1545	1.431531165
1546	1.431475056
1547	1.431419687
1548	1.431362845
1549	1.43130473
1550	1.43124745
1551	1.431189393
1552	1.43113296
1553	1.431078243
1554	1.431020868
1555	1.430965895
1556	1.430909998
1557	1.430853614
1558	1.430799137
1559	1.430744142
1560	1.430689545
1561	1.430634988
1562	1.430579902
1563	1.43052401
1564	1.430467872
1565	1.430413502
1566	1.430360173
1567	1.430305329
1568	1.430250847
1569	1.430197462
1570	1.430144432
1571	1.43008953
1572	1.430034245
1573	1.42997745
1574	1.429923509
1575	1.429867471
1576	1.429813376
1577	1.429758443
1578	1.429703021
1579	1.429649322
1580	1.429595198
1581	1.429542079
1582	1.429488948
1583	1.429434068
1584	1.429380914
1585	1.429326454
1586	1.429271094
1587	1.429216735
1588	1.429161355
1589	1.429106341
1590	1.429052184
1591	1.428997354
1592	1.428942385
1593	1.428892935
1594	1.428841592
1595	1.428788148
1596	1.428737058
1597	1.428685155
1598	1.428633643
1599	1.428578993
1600	1.428525775
1601	1.428472135
1602	1.428420612
1603	1.428369594
1604	1.428317633
1605	1.428267263
1606	1.428216135
1607	1.428164263
1608	1.428111884
1609	1.428060125
1610	1.428009096
1611	1.42795756
1612	1.427906489
1613	1.427855995
1614	1.427805328
1615	1.42775398
1616	1.427703312
1617	1.427651778
1618	1.427602809
1619	1.42755061
1620	1.427498403
1621	1.427446857
1622	1.427394911
1623	1.42734229
1624	1.427289371
1625	1.427237861
1626	1.427187676
1627	1.4271353
1628	1.427083837
1629	1.427032925
1630	1.426983298
1631	1.426931432
1632	1.426879664
1633	1.426827201
1634	1.426774046
1635	1.426722712
1636	1.426672362
1637	1.426621258
1638	1.42656882
1639	1.426516478
1640	1.42646722
1641	1.426418447
1642	1.42636848
1643	1.426317673
1644	1.426269486
1645	1.426220384
1646	1.426172129
1647	1.426122878
1648	1.426073008
1649	1.426023628
1650	1.425974062
1651	1.42592452
1652	1.425876964
1653	1.425828377
1654	1.425780862
1655	1.425732285
1656	1.425681764
1657	1.425633162
1658	1.42558218
1659	1.425534911
1660	1.425487149
1661	1.425435959
1662	1.425387645
1663	1.425340632
